Date	Départ	Arrivée	Commentaires	regularity	obs_person	obs_animal	obs_weather	obs_malicious	obs_construction	obs_strike	obs_technical
2015-09	VANNES	PARIS MONTPARNASSE	"Cette ligne a été touchée par les incidents suivants :
- 02/09 : panne d’un TER au Mans (7 trains touchés ; 436 minutes perdues)
- 03/09 : problème d’aiguillage à St Léger (LGV) (34 trains touchés ; 811 minutes perdues)
- 11/09 : heurt d’un sanglier vers St Arnoult (20 trains touchés ; 1231 minutes perdues)
- 24/09 : dérangement d’aiguillage à Laval (14 trains touchés ; 951 minutes perdues)
- 27/09 : accident de personne vers Vitré (14 trains touchés ; 1432 minutes perdues)"		1	1	0	0	0	0	1
2015-10	AIX EN PROVENCE TGV	PARIS LYON			0	0	0	0	0	0	0
2015-10	ANGOULEME	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-10	BORDEAUX ST JEAN	PARIS MONTPARNASSE	"Outre les ralentissements liés à des zones de travaux pour la construction de la future Ligne à Grande Vitesse, cette ligne a été touchée par divers incidents :
Un dérangement affectant la voie entre Poitiers & Angoulême le 1/10 touche 13 trains pour 164 minutes,  un dérangement de signalisation sur la Ligne à Grande Vitesse le 2/10 retarde 14 TGV pour 524 minutes & même cause le 19/10 pour 12 TGV (279 minutes de retard en cumulé). 
Par ailleurs, une présomption de fuite de matières dangereuses sur un train d’une autre entreprise de transport ferroviaire le 10/10 à Angoulême touche 15 trains pour 1151 minutes & la défaillance d'un train de marchandises d'une autre entreprise de transport ferroviaire à Libourne le 13/10 retarde 8 trains pour 249 minutes. Une défaillance Matériel d’un train sur la Ligne à Grande Vitesse à Massy (en région parisienne) le 11/10 retarde  10 trains pour 222 minutes. Enfin, le heurt d'un animal vers Futuroscope le 7/10 retarde 9 trains pour 219 minutes;"		0	1	0	0	1	0	1
2015-10	CHAMBERY CHALLES LES EAUX	PARIS LYON			0	0	0	0	0	0	0
2015-10	DOUAI	PARIS NORD			0	0	0	0	0	0	0
2015-10	LA ROCHELLE VILLE	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-10	LAVAL	PARIS MONTPARNASSE	Cette ligne a été touchée par deux incidents majeurs liés à l’alimentation électrique : l’un au Mans le 22/10 retardant 82 trains pour 4852 minutes de retard en cumul, le second en gare de Rennes le 23/10, suite à la chute d’une grue (12 trains pour 610 minutes). Par ailleurs, des dérangements de signalisation ont entraîné des retards sur la Ligne à Grande Vitesse les 2/10 (14 TGV retardés pour 524 minutes) & 19/10 (12 TGV pour 279 minutes) et en sortie du Mans (côté Laval) le 8/10 (23 trains pour 534 minutes). De plus, cette ligne a été ralentie par deux défaillances Matériel : l’une sur la Ligne à Grande Vitesse le 11/10 (10 trains pour 222 minutes), l’autre vers Laval le 27/10 (9 trains pour 182 minutes).		0	0	0	0	0	0	1
2015-10	LILLE	MARSEILLE ST CHARLES	"Mois d'octobre particulièrement marqué par : 
- Un vol de câble à Sainghin le 30
- Un accident de personne à Grenay le 24   
- Quelques dérangements d'installation et des incidents matériels
- Une multitude de colis suspects et quelques personnes aux abords des voies"		1	0	0	0	0	0	1
2015-10	LYON PART DIEU	LILLE	"Mois d'octobre particulièrement marqué par : 
- Un vol de câble à Sainghin le 30
- Un accident de personne à Grenay le 24   
- Quelques dérangements d'installation et des incidents matériels
- Une multitude de colis suspects et quelques personnes aux abords des voies"		1	0	0	0	0	0	1
2015-10	MARSEILLE ST CHARLES	PARIS LYON			0	0	0	0	0	0	0
2015-10	NANTES	STRASBOURG			0	0	0	0	0	0	0
2015-10	NICE VILLE	PARIS LYON	Les intempéries qui ont frappé la Côte d'Azur début octobre ont impacté la régularité de cette relation.		0	0	1	0	0	0	0
2015-10	PARIS EST	NANCY			0	0	0	0	0	0	0
2015-10	PARIS LYON	MARSEILLE ST CHARLES			0	0	0	0	0	0	0
2015-10	PARIS LYON	PERPIGNAN			0	0	0	0	0	0	0
2015-10	PARIS MONTPARNASSE	LA ROCHELLE VILLE			0	0	0	0	0	0	0
2015-10	PARIS MONTPARNASSE	RENNES	Cette ligne a été touchée par deux incidents majeurs liés à l’alimentation électrique : l’un au Mans le 22/10 retardant 82 trains pour 4852 minutes de retard en cumul, le second en gare de Rennes le 23/10, suite à la chute d’une grue (12 trains pour 610 minutes). Par ailleurs, des dérangements de signalisation ont entraîné des retards sur la Ligne à Grande Vitesse les 2/10 (14 TGV retardés pour 524 minutes) & 19/10 (12 TGV pour 279 minutes) et en sortie du Mans (côté Laval) le 8/10 (23 trains pour 534 minutes). De plus, cette ligne a été ralentie par deux défaillances Matériel : l’une sur la Ligne à Grande Vitesse le 11/10 (10 trains pour 222 minutes), l’autre vers Laval le 27/10 (9 trains pour 182 minutes).		0	0	0	0	0	0	1
2015-10	PARIS MONTPARNASSE	TOULOUSE MATABIAU	"Deux incidents majeurs sont survenus sur cette ligne: le heurt d'un camion par un TER le 21/10 avec d'importantes perturbations jusqu'au 23/10 & la sortie de voie d'un train de travaux entre Marmande & Agen le 31/10  (10 TGV retardés 17' à 2h47). A noter également, une zone de travaux entre Agen & Marmande entraîne des pertes de temps.
Par ailleurs, un dérangement affectant la voie entre Poitiers & Angoulême le 01/10 touche 13 trains pour 164 minutes,  un dérangement de signalisation sur la Ligne à Grande Vitesse le 02/10 retarde 14 TGV pour 524 minutes, même cause le 19/10 pour 12 TGV (279 minutes de retard cumulé). 
De plus, le heurt d'un animal vers Futuroscope le 07/10 retarde 9 trains pour 219 minutes, une présomption de fuite de matières dangereuses sur un train de marchandises d'une autre entreprise de transport ferroviaire à Angoulême le 10/10 touche 15 trains pour 1151 minutes & la défaillance Matériel d'un train de marchandises d'une autre entreprise de transport ferroviaire à Libourne le 13/10 retarde 8 trains pour 249 minutes.
Enfin, la défaillance Matériel d'un train sur la Ligne à Grande Vitesse à Massy (en région parisienne) le 11/10 retarde  10 trains pour 222 minutes."		0	1	0	0	1	0	1
2015-10	PARIS MONTPARNASSE	VANNES	Cette ligne a été touchée par deux incidents majeurs liés à l’alimentation électrique : l’un au Mans le 22/10 retardant 82 trains pour 4852 minutes de retard en cumul, le second en gare de Rennes le 23/10, suite à la chute d’une grue (12 trains pour 610 minutes). Par ailleurs, des dérangements de signalisation ont entraîné des retards sur la Ligne à Grande Vitesse les 2/10 (14 TGV retardés pour 524 minutes) & 19/10 (12 TGV pour 279 minutes) et en sortie du Mans (côté Laval) le 8/10 (23 trains pour 534 minutes). De plus, cette ligne a été ralentie par deux défaillances Matériel : l’une sur la Ligne à Grande Vitesse le 11/10 (10 trains pour 222 minutes), l’autre vers Laval le 27/10 (9 trains pour 182 minutes).		0	0	0	0	0	0	1
2015-04	LILLE	PARIS NORD			0	0	0	0	0	0	0
2015-04	LYON PART DIEU	LILLE	"Les principaux évènements survenus au mois d'avril sont :
3 accidents de personne : Marne la Vallée et Choisy le Roi le 05 ainsi que Vergeze le 30
Plusieurs heurts d'animaux  : Allan le 08, Fresnoy le 14 et Sully le 21
Des colis suspects à Roissy les 01 et 30
Défauts d'alimentations : à Cesseins le 07, Vennissieux le 10 et à Aix le 17
Dérangement d'installations : Oignies le 03, Montanay le 08 et Sathonay le 24
Des travaux importants sur la LGV  entrainant des limitations de vitesse, essentiellement à Ressons et Lapalud"		1	1	0	0	1	0	0
2015-04	MACON LOCHE	PARIS LYON			0	0	0	0	0	0	0
2015-04	NANTES	STRASBOURG			0	0	0	0	0	0	0
2015-04	PARIS LYON	BESANCON FRANCHE COMTE TGV			0	0	0	0	0	0	0
2015-04	PARIS LYON	MARSEILLE ST CHARLES			0	0	0	0	0	0	0
2015-04	PARIS LYON	MONTPELLIER	3 heurts d'animaux sur ligne à grande vitesse et 2 accidents de personne ont généré des retards importants en Avril		1	1	0	0	0	0	0
2015-04	PARIS MONTPARNASSE	ANGERS SAINT LAUD			0	0	0	0	0	0	0
2015-04	PARIS MONTPARNASSE	BORDEAUX ST JEAN			0	0	0	0	0	0	0
2015-04	PARIS MONTPARNASSE	LA ROCHELLE VILLE			0	0	0	0	0	0	0
2015-04	PARIS MONTPARNASSE	POITIERS			0	0	0	0	0	0	0
2015-04	PARIS MONTPARNASSE	QUIMPER			0	0	0	0	0	0	0
2015-04	PARIS MONTPARNASSE	RENNES			0	0	0	0	0	0	0
2015-04	PARIS MONTPARNASSE	ST PIERRE DES CORPS			0	0	0	0	0	0	0
2015-04	PARIS NORD	ARRAS			0	0	0	0	0	0	0
2015-04	POITIERS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-04	QUIMPER	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-04	ST PIERRE DES CORPS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-04	TOURS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-04	VANNES	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-05	ANGERS SAINT LAUD	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-05	GRENOBLE	PARIS LYON			0	0	0	0	0	0	0
2015-05	METZ	PARIS EST			0	0	0	0	0	0	0
2015-05	MONTPELLIER	PARIS LYON			0	0	0	0	0	0	0
2015-05	PARIS LYON	ANNECY			0	0	0	0	0	0	0
2015-05	PARIS LYON	BESANCON FRANCHE COMTE TGV			0	0	0	0	0	0	0
2015-05	PARIS LYON	GRENOBLE			0	0	0	0	0	0	0
2015-05	PARIS LYON	MONTPELLIER			0	0	0	0	0	0	0
2015-05	PARIS MONTPARNASSE	ANGERS SAINT LAUD			0	0	0	0	0	0	0
2015-05	PARIS MONTPARNASSE	ANGOULEME			0	0	0	0	0	0	0
2015-05	PARIS MONTPARNASSE	BORDEAUX ST JEAN	Cette ligne a été touchée par : un bruit en toiture entrainant un arrêt à St Léger d'un TGV le 05/05 (retarde 4 TGV de 121 minutes), heurt d'un animal sur la LGV le 12/05 (30 TGV soit 1799 minutes), une défaillance matérielle vers Massy le 18/05 (9 TGV soit 239 minutes), la fuite d'huile sur un transformateur d'un TGV vers Port de Piles le 27/05 ( 10 TGV soit 934 minutes), une disjonction sur la LGV le 25/05 (6 TGV soit 87 minutes) et un incident caténaire à Montmoreau le 29/05 (3 TGV , 119 minutes).		0	1	0	0	0	0	1
2015-05	PARIS MONTPARNASSE	BREST	Cette ligne a été retardée par : un accident de personne à Yvre-l'Evêque le 14/05 (15 TGV soit 1456 minutes), une disjonction sur la LGV le 25/05 (6 TGV soit 87 minutes), heurt d'un animal sur la LGV le 12/05 (30 TGV soit 1799 minutes) et heurt d'une voiture le 06/05 à Vitré (18 TGV soit 1704 minutes)		1	1	0	0	0	0	1
2015-05	PARIS MONTPARNASSE	POITIERS			0	0	0	0	0	0	0
2015-05	PARIS MONTPARNASSE	ST PIERRE DES CORPS			0	0	0	0	0	0	0
2015-05	PERPIGNAN	PARIS LYON			0	0	0	0	0	0	0
2015-05	SAINT ETIENNE CHATEAUCREUX	PARIS LYON			0	0	0	0	0	0	0
2015-05	ST MALO	PARIS MONTPARNASSE	Cette ligne a été retardée par : un accident de personne à Yvre-l'Evêque le 14/05 (15 TGV soit 1456 minutes), une disjonction sur la LGV le 25/05 (6 TGV soit 87 minutes), heurt d'un animal sur la LGV le 12/05 (30 TGV soit 1799 minutes) et heurt d'une voiture le 06/05 à Vitré (18 TGV soit 1704 minutes)		1	1	0	0	0	0	1
2015-05	ST PIERRE DES CORPS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-05	STRASBOURG	PARIS EST			0	0	0	0	0	0	0
2015-05	TOURS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-05	VANNES	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-06	AIX EN PROVENCE TGV	PARIS LYON			0	0	0	0	0	0	0
2015-06	ANGOULEME	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-06	LAVAL	PARIS MONTPARNASSE	Cette OD a été touchée le 4 par un rail cassé couplé à un affaissement caténaire à la sortie de Paris (172 TGV; 7664mn), le 5 par diverses limitations de vitesses liées aux fortes chaleurs dont une à la sortie de Paris reduisant fortement le débit des trains (82TGV; 985mn), le 26 par la rupture d'un appareil de voie en sortie de ligne grande vitesse avant Le Mans (52TGV; 923mn), le 3 par l'arrêt de sécurité d'un train dans les tunnels avant Paris (22TGV; 1035mn); le 9 un dérangement d'installation sur la branche ouest de la ligne grande vitesse (18TGV; 169mn)		0	0	1	0	0	0	1
2015-06	LE CREUSOT MONTCEAU MONTCHANIN	PARIS LYON			0	0	0	0	0	0	0
2015-06	LILLE	MARSEILLE ST CHARLES	"Toujours des travaux importants sur la LGV  entrainant des limitations de vitesse, essentiellement à Lapalud. Autres événements :
05/06 : plusieurs dérangements d'installations sur LGV Nord ainsi qu'à Lyon
08/06 : dérangements d'aiguilles à Arsy et à Sathonay 
13 et 15/06 : heurt de chevreuils sur LGV Nord
19:06 : panne d'une rame TGV avec rupture caténaire à Lunel
28/06 : colis suspects à Lille et Marseille + dérangement d'installation sur LGV SE
30/06 : vol de câble à Sainghin + effets de la chaleur
Pannes d'une  rame les 11, 13 ,  27, 30 juin"		1	1	1	0	1	0	1
2015-06	MARSEILLE ST CHARLES	LILLE	"Toujours des travaux importants sur la LGV  entrainant des limitations de vitesse, essentiellement à Lapalud. Autres événements :
05/06 : plusieurs dérangements d'installations sur LGV Nord ainsi qu'à Lyon
08/06 : dérangements d'aiguilles à Arsy et à Sathonay 
13 et 15/06 : heurt de chevreuils sur LGV Nord
19:06 : panne d'une rame TGV avec rupture caténaire à Lunel
28/06 : colis suspects à Lille et Marseille + dérangement d'installation sur LGV SE
30/06 : vol de câble à Sainghin + effets de la chaleur
Pannes d'une  rame les 11, 13 ,  27, 30 juin"		1	1	1	0	1	0	1
2015-06	MARSEILLE ST CHARLES	PARIS LYON			0	0	0	0	0	0	0
2015-06	METZ	PARIS EST			0	0	0	0	0	0	0
2015-06	MULHOUSE VILLE	PARIS LYON			0	0	0	0	0	0	0
2015-06	NANTES	STRASBOURG			0	0	0	0	0	0	0
2015-06	NIMES	PARIS LYON	Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juin		0	0	0	0	1	0	0
2015-06	PARIS EST	NANCY			0	0	0	0	0	0	0
2015-06	PARIS EST	REIMS			0	0	0	0	0	0	0
2015-06	PARIS LYON	SAINT ETIENNE CHATEAUCREUX			0	0	0	0	0	0	0
2015-06	PARIS LYON	VALENCE ALIXAN TGV			0	0	0	0	0	0	0
2015-06	PARIS MONTPARNASSE	BORDEAUX ST JEAN	Cette OD a été touchée le 4 par un rail cassé couplé à un affaissement caténaire à la sortie de Paris (172 TGV; 7664mn), le 5 par diverses limitations de vitesses liées aux fortes chaleurs dont une à la sortie de Paris reduisant fortement le débit des trains (82TGV; 985mn), 2 incendies aux abords des voies entre Droué et Vendôme le 25 (48TGV; 1826mn) et le 30 (30TGV; 1773mn), le 3 par l'arrêt de sécurité d'un train dans les tunnels avant Paris (22TGV; 1035mn) lié à une presence dans les voies en sortie de gare Montparnasse (16TGV; 419mn),  le 22 par le heurt de 2 chevreuils sur la branche sud de la ligne grande vitesse (15TGV; 328mn)		1	1	1	0	0	0	1
2015-06	PARIS MONTPARNASSE	BREST	Cette OD a été touchée le 4 par un rail cassé couplé à un affaissement caténaire à la sortie de Paris (172 TGV; 7664mn), le 5 par diverses limitations de vitesses liées aux fortes chaleurs dont une à la sortie de Paris reduisant fortement le débit des trains (82TGV; 985mn), le 26 par la rupture d'un appareil de voie en sortie de ligne grande vitesse avant Le Mans (52TGV; 923mn), le 3 par l'arrêt de sécurité d'un train dans les tunnels avant Paris (22TGV; 1035mn) lié à une presence dans les voies en sortie de gare Montparnasse (16TGV; 419mn); le 9 par un dérangement d'installation sur la branche ouest de la ligne grande vitesse (18TGV; 169mn)		0	0	1	0	0	0	1
2015-06	PARIS MONTPARNASSE	TOULOUSE MATABIAU	Cette OD a été touchée le 4 par un rail cassé couplé à un affaissement caténaire à la sortie de Paris (172 TGV; 7664mn), le 5 par diverses limitations de vitesses liées aux fortes chaleurs dont une à la sortie de Paris reduisant fortement le débit des trains (82TGV; 985mn), 2 incendies aux abords des voies entre Droué et Vendôme le 25 (48TGV; 1826mn) et le 30 (30TGV; 1773mn), le 3 par l'arrêt de sécurité d'un train dans les tunnels avant Paris (22TGV; 1035mn) lié à une presence dans les voies en sortie de gare Montparnasse (16TGV; 419mn),  le 22 par le heurt de 2 chevreuils sur la branche sud de la ligne grande vitesse (15TGV; 328mn)		1	1	1	0	0	0	1
2015-06	PARIS MONTPARNASSE	VANNES	Cette OD a été touchée le 4 par un rail cassé couplé à un affaissement caténaire à la sortie de Paris (172 TGV; 7664mn), le 5 par diverses limitations de vitesses liées aux fortes chaleurs dont une à la sortie de Paris reduisant fortement le débit des trains (82TGV; 985mn), le 26 par la rupture d'un appareil de voie en sortie de ligne grande vitesse avant Le Mans (52TGV; 923mn), le 3 par l'arrêt de sécurité d'un train dans les tunnels avant Paris (22TGV; 1035mn) lié à une presence dans les voies en sortie de gare Montparnasse (16TGV; 419mn); le 9 par un dérangement d'installation sur la branche ouest de la ligne grande vitesse (18TGV; 169mn)		0	0	1	0	0	0	1
2015-06	PARIS NORD	DUNKERQUE			0	0	0	0	0	0	0
2015-06	PARIS NORD	ARRAS			0	0	0	0	0	0	0
2015-06	POITIERS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-06	QUIMPER	PARIS MONTPARNASSE	Cette OD a été touchée le 4 par un rail cassé couplé à un affaissement caténaire à la sortie de Paris (172 TGV; 7664mn), le 5 par diverses limitations de vitesses liées aux fortes chaleurs dont une à la sortie de Paris reduisant fortement le débit des trains (82TGV; 985mn), le 26 par la rupture d'un appareil de voie en sortie de ligne grande vitesse avant Le Mans (52TGV; 923mn), le 3 par l'arrêt de sécurité d'un train dans les tunnels avant Paris (22TGV; 1035mn) lié à une presence dans les voies en sortie de gare Montparnasse (16TGV; 419mn); le 9 par un dérangement d'installation sur la branche ouest de la ligne grande vitesse (18TGV; 169mn)		0	0	1	0	0	0	1
2015-06	SAINT ETIENNE CHATEAUCREUX	PARIS LYON			0	0	0	0	0	0	0
2015-06	TOULON	PARIS LYON	Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juin		0	0	0	0	1	0	0
2015-07	ANNECY	PARIS LYON	Un heurt d'animal sauvage et un envahissement des voies par des manifestants ont généré quelques retards importants en juillet		0	1	0	0	0	1	0
2015-07	BELLEGARDE (AIN)	PARIS LYON			0	0	0	0	0	0	0
2015-07	BORDEAUX ST JEAN	PARIS MONTPARNASSE	Cette ligne a été impactée par plusieurs incendies aux abords des voies, notamment dans la région de VENDÔME : le 10/07 (53 TGV retardés de 12' à 3h50), le 11/07 (20 TGV retardés de 11' à 2h47), le 17/07 (46 TGV retardés de 16' à 4h56), et un autre sur LGV le 21/07 (20 TGV retardés de 15' à 2h20). Le heurt d'un poteau caténaire par une voiture à CHALAIS a perturbé la journée du 17/07 (21 TGV retardés de 11' à 4h52). La présence de personnes dans les voies à l'entrée de PARIS a également entraîné de nombreux retards : le 14/07 (11 TGV retardés de 11' à 47'), le 18/07 (31 TGV retardés de 15' à 1h49). Les circulations ont été retardées par des dérangements d'installations : le 01/07 à l'entrée de PARIS en raison des fortes chaleurs (26 TGV retardés de 9' à 1h42), le 03/07 sur LGV (12 TGV retardés de 6' à 44'), le 11/07 sur LGV (38 TGV retardés de 6' à 66'), le 19/07 à l'entrée de PARIS (10 TGV retardés de 11' à 25') ; et par la panne de trains : le 18/07 sur LGV (22 TGV de 16' à 2h43), le 28/07 à l'entrée de PARIS (10 TGV de 14' à 2h00). Enfin, un incident caténaire au sud de TOURS à fortement perturbé la journée du 30/07 (53 TGV retardés de 6' à 6h30).		1	0	1	0	0	0	1
2015-07	LAVAL	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-07	LE MANS	PARIS MONTPARNASSE	Cette ligne a été impactée par un incendie aux abords des voies sur LGV le 21/07 (20 TGV retardés de 15' à 2h20). La présence de personnes dans les voies à l'entrée de PARIS a également entraîné de nombreux retards : le 14/07 (11 TGV retardés de 11' à 47'), le 18/07 (31 TGV retardés de 15' à 1h49). Les circulations ont été retardées par des dérangements d'installations : le 01/07 à l'entrée de PARIS en raison des fortes chaleurs (26 TGV retardés de 9' à 1h42), le 03/07 sur LGV (12 TGV retardés de 6' à 44'), le 11/07 sur LGV (38 TGV retardés de 6' à 66'), le 19/07 à l'entrée de PARIS (10 TGV retardés de 11' à 25') ; et par la panne de trains : le 18/07 sur LGV (22 TGV de 16' à 2h43), le 28/07 à l'entrée de PARIS (10 TGV de 14' à 2h00).		1	0	1	0	0	0	1
2015-07	LYON PART DIEU	MARSEILLE ST CHARLES	Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juillet		0	0	0	0	1	0	0
2015-07	LYON PART DIEU	MONTPELLIER	Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juillet		0	0	0	0	1	0	0
2015-07	PARIS LYON	AVIGNON TGV			0	0	0	0	0	0	0
2015-07	PARIS LYON	BELLEGARDE (AIN)			0	0	0	0	0	0	0
2015-07	PARIS LYON	MARSEILLE ST CHARLES			0	0	0	0	0	0	0
2015-07	PARIS LYON	NICE VILLE	Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juillet		0	0	0	0	1	0	0
2015-07	PARIS LYON	NIMES			0	0	0	0	0	0	0
2015-07	PARIS LYON	SAINT ETIENNE CHATEAUCREUX			0	0	0	0	0	0	0
2015-07	PARIS MONTPARNASSE	ANGOULEME	Cette ligne a été impactée par plusieurs incendies aux abords des voies, notamment dans la région de VENDÔME : le 10/07 (53 TGV retardés de 12' à 3h50), le 11/07 (20 TGV retardés de 11' à 2h47), le 17/07 (46 TGV retardés de 16' à 4h56), et un autre sur LGV le 21/07 (20 TGV retardés de 15' à 2h20). La présence de personnes dans les voies à l'entrée de PARIS a également entraîné de nombreux retards : le 14/07 (11 TGV retardés de 11' à 47'), le 18/07 (31 TGV retardés de 15' à 1h49). Les circulations ont été retardées par des dérangements d'installations : le 01/07 à l'entrée de PARIS en raison des fortes chaleurs (26 TGV retardés de 9' à 1h42), le 03/07 sur LGV (12 TGV retardés de 6' à 44'), le 11/07 sur LGV (38 TGV retardés de 6' à 66'), le 19/07 à l'entrée de PARIS (10 TGV retardés de 11' à 25') ; et par la panne de trains : le 18/07 sur LGV (22 TGV de 16' à 2h43), le 28/07 à l'entrée de PARIS (10 TGV de 14' à 2h00). Enfin, un incident caténaire au sud de TOURS à fortement perturbé la journée du 30/07 (53 TGV retardés de 6' à 6h30).		1	0	1	0	0	0	1
